prev_filename,filename,uniform_type,xmin,xmax,ymin,ymax
images - 2022-06-06T002407.231.jpg,1148.jpg,Traffic police,58,206,66,183
images - 2022-06-06T002413.059.jpg,1149.jpg,Traffic police,133,191,53,163
images - 2022-06-06T002417.390.jpg,1150.jpg,Traffic police,16,69,42,201
images - 2022-06-06T002421.435.jpg,1151.jpg,Traffic police,22,85,76,178
images - 2022-06-06T002421.435.jpg,1151.jpg,Traffic police,180,254,63,163
images - 2022-06-06T002429.576.jpg,1152.jpg,Traffic police,86,128,43,161
images - 2022-06-06T002429.576.jpg,1152.jpg,Traffic police,187,225,47,161
images - 2022-06-06T002439.064.jpg,1153.jpg,Traffic police,30,106,64,260
images - 2022-06-06T002442.946.jpg,1154.jpg,Traffic police,170,226,56,183
images - 2022-06-06T002449.971.jpg,1155.jpg,Traffic police,29,96,37,147
images - 2022-06-06T002456.483.jpg,1156.jpg,Traffic police,3,70,30,197
images - 2022-06-06T002456.483.jpg,1156.jpg,Traffic police,197,248,49,197
images - 2022-06-06T002501.370.jpg,1157.jpg,Traffic police,198,248,55,183
images - 2022-06-06T002508.394.jpg,1158.jpg,Traffic police,122,165,48,129
images - 2022-06-06T002508.394.jpg,1158.jpg,Traffic police,187,223,46,148
images - 2022-06-06T002520.525.jpg,1159.jpg,Traffic police,40,98,23,173
images - 2022-06-06T002520.525.jpg,1159.jpg,Traffic police,189,258,37,175
images - 2022-06-06T002524.863.jpg,1160.jpg,Traffic police,39,224,14,179
images - 2022-06-06T002546.646.jpg,1161.jpg,Traffic police,114,240,4,159
images - 2022-06-06T002614.961.jpg,1162.jpg,Traffic police,65,120,20,177
images - 2022-06-06T002624.785.jpg,1163.jpg,Traffic police,201,265,49,177
images - 2022-06-06T002624.785.jpg,1163.jpg,Traffic police,154,197,50,103
images - 2022-06-06T002635.024.jpg,1164.jpg,Traffic police,62,176,67,148
images - 2022-06-06T002647.727.jpg,1165.jpg,Traffic police,134,172,67,162
images - 2022-06-06T002653.662.jpg,1166.jpg,Traffic police,164,274,9,168
images - 2022-06-06T002726.022.jpg,1167.jpg,Traffic police,136,219,14,180
images - 2022-06-06T002737.033.jpg,1168.jpg,Traffic police,155,237,25,183
images - 2022-06-06T002801.493.jpg,1169.jpg,Traffic police,83,186,5,159
images - 2022-06-06T002801.493.jpg,1169.jpg,Traffic police,252,318,41,148
images - 2022-06-06T002807.700.jpg,1170.jpg,Traffic police,218,266,35,185
images - 2022-06-06T002812.305.jpg,1171.jpg,Traffic police,124,171,19,190
images - 2022-06-06T002829.905.jpg,1172.jpg,Traffic police,144,178,49,181
images - 2022-06-06T002835.463.jpg,1173.jpg,Traffic police,112,168,72,182
images - 2022-06-06T002840.610.jpg,1174.jpg,Traffic police,34,134,18,166
images - 2022-06-06T002851.875.jpg,1175.jpg,Traffic police,100,136,16,211
images - 2022-06-06T002851.875.jpg,1175.jpg,Traffic police,31,79,15,225
images - 2022-06-06T002851.875.jpg,1175.jpg,Traffic police,178,225,12,187
images - 2022-06-06T002900.934.jpg,1176.jpg,Traffic police,191,253,34,194
images - 2022-06-06T002930.950.jpg,1177.jpg,Traffic police,187,242,33,187
images - 2022-06-06T002930.950.jpg,1177.jpg,Traffic police,115,162,42,182
images - 2022-06-06T002936.444.jpg,1178.jpg,Traffic police,120,175,58,162
images - 2022-06-06T002942.044.jpg,1179.jpg,Traffic police,93,190,36,180
images - 2022-06-06T002946.497.jpg,1180.jpg,Traffic police,98,181,49,175
images - 2022-06-06T003013.919.jpg,1181.jpg,Traffic police,16,100,2,145
images - 2022-06-06T003018.260.jpg,1182.jpg,Traffic police,11,161,8,235
images - 2022-06-06T003024.310.jpg,1183.jpg,Traffic police,192,238,18,145
images - 2022-06-06T003034.753.jpg,1184.jpg,Traffic police,69,135,18,169
images - 2022-06-06T003121.241.jpg,1185.jpg,Traffic police,36,153,3,239
images - 2022-06-06T003716.038.jpg,1186.jpg,plumber,4,193,3,218
images - 2022-06-06T003722.270.jpg,1187.jpg,plumber,130,235,6,144
images - 2022-06-06T003739.719.jpg,1188.jpg,plumber,24,156,25,183
images - 2022-06-06T003750.664.jpg,1189.jpg,plumber,16,117,23,183
images - 2022-06-06T003807.366.jpg,1190.jpg,plumber,18,174,1,206
images - 2022-06-06T003816.246.jpg,1191.jpg,plumber,47,137,6,183
images - 2022-06-06T003828.457.jpg,1192.jpg,plumber,17,185,53,182
images - 2022-06-06T003834.839.jpg,1193.jpg,plumber,31,201,8,167
images - 2022-06-06T003844.031.jpg,1194.jpg,plumber,43,254,50,183
images - 2022-06-06T003900.092.jpg,1195.jpg,plumber,17,259,2,163
images - 2022-06-06T003904.449.jpg,1196.jpg,plumber,97,298,9,168
images - 2022-06-06T003917.786.jpg,1197.jpg,plumber,39,194,7,187
images - 2022-06-06T003923.891.jpg,1198.jpg,plumber,38,227,45,170
images - 2022-06-06T003930.239.jpg,1199.jpg,plumber,34,266,22,183
images - 2022-06-06T004000.258.jpg,1200.jpg,plumber,5,196,30,246
images - 2022-06-06T004023.878.jpg,1201.jpg,plumber,45,272,19,183
images - 2022-06-06T004029.927.jpg,1202.jpg,plumber,124,264,17,177
images - 2022-06-06T004039.725.jpg,1203.jpg,plumber,14,239,11,183
images - 2022-06-06T120648.343.jpg,1204.jpg,plumber,21,234,8,215
images - 2022-06-06T120700.195.jpg,1205.jpg,plumber,18,205,7,246
images - 2022-06-06T120733.524.jpg,1206.jpg,plumber,44,210,4,203
images - 2022-06-06T120741.723.jpg,1207.jpg,plumber,7,203,7,248
images - 2022-06-06T120757.394.jpg,1208.jpg,plumber,21,210,8,240
images - 2022-06-06T120802.991.jpg,1209.jpg,plumber,52,206,60,185
images - 2022-06-06T120902.987.jpg,1210.jpg,plumber,4,104,5,275
images - 2022-06-06T120910.209.jpg,1211.jpg,plumber,59,231,4,174
images - 2022-06-06T120920.942.jpg,1212.jpg,plumber,216,264,56,183
images - 2022-06-06T120929.101.jpg,1213.jpg,plumber,18,260,22,176
images - 2022-06-06T120934.263.jpg,1214.jpg,plumber,69,124,25,148
images - 2022-06-06T120941.198.jpg,1215.jpg,plumber,76,217,38,186
images - 2022-06-06T120955.241.jpg,1216.jpg,plumber,65,190,26,169
images - 2022-06-06T121017.560.jpg,1217.jpg,plumber,12,183,11,258
images - 2022-06-06T121023.200.jpg,1218.jpg,plumber,26,156,5,263
images - 2022-06-06T121043.758.jpg,1219.jpg,plumber,31,159,6,227
images - 2022-06-06T121118.202.jpg,1220.jpg,plumber,40,183,4,215
images - 2022-06-06T121133.427.jpg,1221.jpg,plumber,51,250,9,172
images - 2022-06-06T121222.164.jpg,1222.jpg,plumber,23,247,11,175
images - 2022-06-06T121230.465.jpg,1223.jpg,plumber,1,214,1,167
images - 2022-06-06T121238.910.jpg,1224.jpg,plumber,25,208,1,221
images - 2022-06-06T121258.068.jpg,1225.jpg,plumber,19,193,13,230
images - 2022-06-06T121341.764.jpg,1226.jpg,plumber,8,179,23,202
images - 2022-06-06T121356.665.jpg,1227.jpg,plumber,40,275,19,183
images - 2022-06-06T135537.762.jpg,1228.jpg,lawyer,37,195,9,165
images - 2022-06-06T135656.319.jpg,1229.jpg,lawyer,97,178,26,163
images - 2022-06-06T135656.319.jpg,1229.jpg,lawyer,191,264,21,164
images - 2022-06-06T135656.319.jpg,1229.jpg,lawyer,9,70,82,171
images - 2022-06-06T135656.319.jpg,1229.jpg,lawyer,50,99,69,121
images - 2022-06-06T135656.319.jpg,1229.jpg,lawyer,110,175,70,183
images - 2022-06-06T135656.319.jpg,1229.jpg,lawyer,197,275,67,177
images - 2022-06-06T135656.319.jpg,1229.jpg,lawyer,45,101,38,100
images - 2022-06-06T135702.799.jpg,1230.jpg,lawyer,75,136,56,165
images - 2022-06-06T135702.799.jpg,1230.jpg,lawyer,154,229,59,170
images - 2022-06-06T135702.799.jpg,1230.jpg,lawyer,236,293,45,171
images - 2022-06-06T135717.330.jpg,1231.jpg,lawyer,40,132,50,162
w1.jpg,1233.jpg,construction worker,31,224,67,281
w10.jpg,1234.jpg,construction worker,153,416,81,566
w10.jpg,1234.jpg,construction worker,103,409,64,384
w100.jpg,1235.jpg,construction worker,40,179,124,383
w100.jpg,1235.jpg,construction worker,234,314,138,313
w100.jpg,1235.jpg,construction worker,430,535,101,256
w100.jpg,1235.jpg,construction worker,556,612,127,408
w101.jpg,1236.jpg,construction worker,2,372,5,403
w101.jpg,1236.jpg,construction worker,431,592,134,259
w102.jpg,1237.jpg,construction worker,191,459,14,256
w103.jpg,1238.jpg,construction worker,241,374,184,368
w103.jpg,1238.jpg,construction worker,137,179,35,114
w103.jpg,1238.jpg,construction worker,133,201,24,127
w103.jpg,1238.jpg,construction worker,416,506,74,178
w104.jpg,1239.jpg,construction worker,108,168,147,210
w104.jpg,1239.jpg,construction worker,67,105,123,206
w104.jpg,1239.jpg,construction worker,203,264,131,223
w104.jpg,1239.jpg,construction worker,287,370,79,270
w105.jpg,1240.jpg,construction worker,265,373,151,409
w105.jpg,1240.jpg,construction worker,255,422,137,253
w106.jpg,1241.jpg,construction worker,274,612,3,256
w107.jpg,1242.jpg,construction worker,46,173,151,374
w107.jpg,1242.jpg,construction worker,193,239,181,265
w108.jpg,1243.jpg,construction worker,215,455,193,256
w108.jpg,1243.jpg,construction worker,275,458,147,256
w109.jpg,1244.jpg,construction worker,271,371,155,346
w11.jpg,1245.jpg,construction worker,148,419,4,612
w11.jpg,1245.jpg,construction worker,2,208,1,612
w110.jpg,1246.jpg,construction worker,141,343,99,384
w111.jpg,1247.jpg,construction worker,115,330,42,358
w112.jpg,1248.jpg,construction worker,203,272,117,217
w113.jpg,1249.jpg,construction worker,66,368,57,408
w113.jpg,1249.jpg,construction worker,1,304,129,334
w115.jpg,1250.jpg,construction worker,270,482,111,252
w116.jpg,1251.jpg,construction worker,9,408,4,390
w117.jpg,1252.jpg,construction worker,266,537,13,254
w118.jpg,1253.jpg,construction worker,96,380,51,393
w119.jpg,1254.jpg,construction worker,204,354,93,383
w120.jpg,1255.jpg,construction worker,1,92,117,590
w120.jpg,1255.jpg,construction worker,266,390,25,303
w121.jpg,1256.jpg,construction worker,462,597,109,255
w121.jpg,1256.jpg,construction worker,456,601,87,396
w121.jpg,1256.jpg,construction worker,495,612,80,391
w121.jpg,1256.jpg,construction worker,176,263,79,335
w123.jpg,1257.jpg,construction worker,57,166,179,400
w124.jpg,1258.jpg,construction worker,78,282,112,393
w124.jpg,1258.jpg,construction worker,82,247,88,608
w125.jpg,1259.jpg,construction worker,128,374,40,397
w126.jpg,1260.jpg,construction worker,78,408,34,392
w127.jpg,1261.jpg,construction worker,94,329,37,383
w128.jpg,1262.jpg,construction worker,46,475,54,395
w129.jpg,1263.jpg,construction worker,30,170,197,580
w129.jpg,1263.jpg,construction worker,40,279,287,392
w130.jpg,1264.jpg,construction worker,116,365,79,390
w131.jpg,1265.jpg,construction worker,74,389,38,393
w132.jpg,1266.jpg,construction worker,117,381,19,393
w132.jpg,1266.jpg,construction worker,82,396,118,378
w133.jpg,1267.jpg,construction worker,328,612,1,408
w134.jpg,1268.jpg,construction worker,409,612,3,255
w134.jpg,1268.jpg,construction worker,480,612,4,408
w135.jpg,1269.jpg,construction worker,57,237,262,590
w135.jpg,1269.jpg,construction worker,16,345,271,393
w135.jpg,1269.jpg,construction worker,15,168,419,584
w136.jpg,1270.jpg,construction worker,187,432,65,256
w136.jpg,1270.jpg,construction worker,147,372,71,323
w137.jpg,1271.jpg,construction worker,34,223,12,254
w137.jpg,1271.jpg,construction worker,239,606,4,248
w138.jpg,1272.jpg,construction worker,63,260,15,588
w138.jpg,1272.jpg,construction worker,62,376,79,392
w138.jpg,1272.jpg,construction worker,24,227,158,384
w139.jpg,1273.jpg,construction worker,178,356,51,356
w139.jpg,1273.jpg,construction worker,123,372,72,199
w14.jpg,1274.jpg,construction worker,44,331,40,381
w140.jpg,1275.jpg,construction worker,382,501,173,306
w141.jpg,1276.jpg,construction worker,79,349,88,393
w141.jpg,1276.jpg,construction worker,44,309,262,586
w142.jpg,1277.jpg,construction worker,343,440,206,256
w143.jpg,1278.jpg,construction worker,139,373,72,376
w143.jpg,1278.jpg,construction worker,138,468,92,255
w143.jpg,1278.jpg,construction worker,193,409,138,258
w144.jpg,1279.jpg,construction worker,179,371,67,356
w144.jpg,1279.jpg,construction worker,200,232,5,43
w146.jpg,1280.jpg,construction worker,211,448,30,253
w146.jpg,1280.jpg,construction worker,133,373,158,408
w146.jpg,1280.jpg,construction worker,62,460,164,407
w147.jpg,1281.jpg,construction worker,65,304,9,377
w148.jpg,1282.jpg,construction worker,120,304,106,386
w148.jpg,1282.jpg,construction worker,307,408,193,555
w148.jpg,1282.jpg,construction worker,81,168,4,193
w148.jpg,1282.jpg,construction worker,51,405,184,388
w149.jpg,1283.jpg,construction worker,70,167,184,517
w149.jpg,1283.jpg,construction worker,217,348,177,390
w149.jpg,1283.jpg,construction worker,43,396,193,390
w15.jpg,1284.jpg,construction worker,2,56,71,205
w15.jpg,1284.jpg,construction worker,86,150,79,226
w15.jpg,1284.jpg,construction worker,162,225,74,245
w15.jpg,1284.jpg,construction worker,3,159,186,390
w15.jpg,1284.jpg,construction worker,225,345,179,352
w15.jpg,1284.jpg,construction worker,368,484,66,247
w150.jpg,1285.jpg,construction worker,109,344,98,601
w150.jpg,1285.jpg,construction worker,71,485,90,388
w151.jpg,1286.jpg,construction worker,105,193,458,584
w151.jpg,1286.jpg,construction worker,81,215,440,592
w152.jpg,1287.jpg,construction worker,73,313,169,511
w152.jpg,1287.jpg,construction worker,91,292,162,388
w153.jpg,1288.jpg,construction worker,106,280,24,240
w154.jpg,1289.jpg,construction worker,66,354,51,387
w154.jpg,1289.jpg,construction worker,15,374,166,392
w155.jpg,1290.jpg,construction worker,6,398,89,390
w156.jpg,1291.jpg,construction worker,129,320,183,392
w157.jpg,1292.jpg,construction worker,118,310,29,232
w158.jpg,1293.jpg,construction worker,21,340,148,390
w158.jpg,1293.jpg,construction worker,60,371,27,388
w159.jpg,1294.jpg,construction worker,92,365,24,391
w159.jpg,1294.jpg,construction worker,67,382,150,386
w16.jpg,1295.jpg,construction worker,168,302,72,389
w16.jpg,1295.jpg,construction worker,176,318,90,255
w160.jpg,1296.jpg,construction worker,116,374,201,387
w160.jpg,1296.jpg,construction worker,132,240,240,531
w160.jpg,1296.jpg,construction worker,132,265,284,392
w161.jpg,1297.jpg,construction worker,100,265,123,212
w162.jpg,1298.jpg,construction worker,23,168,68,508
w162.jpg,1298.jpg,construction worker,177,300,104,392
w162.jpg,1298.jpg,construction worker,12,187,170,369
w162.jpg,1298.jpg,construction worker,190,294,214,369
w163.jpg,1299.jpg,construction worker,100,298,106,612
w164.jpg,1300.jpg,construction worker,44,327,214,553
w164.jpg,1300.jpg,construction worker,65,300,216,390
w165.jpg,1301.jpg,construction worker,141,426,67,386
w166.jpg,1302.jpg,construction worker,76,299,76,390
w166.jpg,1302.jpg,construction worker,59,333,56,179
w167.jpg,1303.jpg,construction worker,110,324,59,199
w167.jpg,1303.jpg,construction worker,96,232,58,234
w167.jpg,1303.jpg,construction worker,134,235,123,222
w167.jpg,1303.jpg,construction worker,124,295,53,199
w167.jpg,1303.jpg,construction worker,197,309,199,355
w167.jpg,1303.jpg,construction worker,322,447,147,258
w167.jpg,1303.jpg,construction worker,322,372,114,330
w167.jpg,1303.jpg,construction worker,358,481,111,255
w17.jpg,1304.jpg,construction worker,114,363,1,331
w170.jpg,1305.jpg,construction worker,150,344,67,392
w171.jpg,1306.jpg,construction worker,112,264,71,344
w171.jpg,1306.jpg,construction worker,133,250,137,321
w172.jpg,1307.jpg,construction worker,162,355,103,386
w173.jpg,1308.jpg,construction worker,58,385,116,594
w174.jpg,1309.jpg,construction worker,293,499,236,394
w174.jpg,1309.jpg,construction worker,370,483,292,390
w175.jpg,1310.jpg,construction worker,319,373,114,319
w175.jpg,1310.jpg,construction worker,306,458,101,257
w176.jpg,1311.jpg,construction worker,79,564,3,390
w177.jpg,1312.jpg,construction worker,100,319,42,238
w177.jpg,1312.jpg,construction worker,320,433,169,256
w177.jpg,1312.jpg,construction worker,265,370,233,387
w178.jpg,1313.jpg,construction worker,60,272,2,128
w178.jpg,1313.jpg,construction worker,276,387,24,214
w178.jpg,1313.jpg,construction worker,352,471,19,67
w179.jpg,1314.jpg,construction worker,134,486,30,236
w18.jpg,1315.jpg,construction worker,5,378,1,473
w180.jpg,1316.jpg,construction worker,227,340,1,124
w180.jpg,1316.jpg,construction worker,257,469,1,116
w181.jpg,1317.jpg,construction worker,197,423,43,124
w183.jpg,1318.jpg,construction worker,82,215,112,205
w183.jpg,1318.jpg,construction worker,273,447,71,134
w183.jpg,1318.jpg,construction worker,467,593,141,255
w184.jpg,1319.jpg,construction worker,21,335,54,360
w184.jpg,1319.jpg,construction worker,240,398,1,145
w184.jpg,1319.jpg,construction worker,14,233,30,291
w185.jpg,1320.jpg,construction worker,78,340,45,376
w185.jpg,1320.jpg,construction worker,232,532,3,244
w185.jpg,1320.jpg,construction worker,49,550,33,322
w187.jpg,1321.jpg,construction worker,105,365,12,404
w187.jpg,1321.jpg,construction worker,125,329,117,391
w188.jpg,1322.jpg,construction worker,84,314,58,382
w189.jpg,1323.jpg,construction worker,149,370,1,105
w19.jpg,1324.jpg,construction worker,42,375,20,385
w190.jpg,1325.jpg,construction worker,4,212,22,157
w190.jpg,1325.jpg,construction worker,8,102,18,212
w191.jpg,1326.jpg,construction worker,227,532,154,490
w191.jpg,1326.jpg,construction worker,244,519,129,390
w191.jpg,1326.jpg,construction worker,212,376,312,529
w192.jpg,1327.jpg,construction worker,55,373,6,129
w193.jpg,1328.jpg,construction worker,261,612,1,176
w193.jpg,1328.jpg,construction worker,195,612,290,407
w194.jpg,1329.jpg,construction worker,301,576,6,93
w194.jpg,1329.jpg,construction worker,361,612,172,218
w195.jpg,1330.jpg,construction worker,104,430,75,598
w195.jpg,1330.jpg,construction worker,67,386,297,582
w195.jpg,1330.jpg,construction worker,163,377,80,254
w195.jpg,1330.jpg,construction worker,43,205,260,587
w195.jpg,1330.jpg,construction worker,204,408,432,612
w196.jpg,1331.jpg,construction worker,150,407,225,394
w196.jpg,1331.jpg,construction worker,150,384,436,612
w196.jpg,1331.jpg,construction worker,1,129,369,593
w196.jpg,1331.jpg,construction worker,56,140,210,392
w196.jpg,1331.jpg,construction worker,139,383,160,330
w197.jpg,1332.jpg,construction worker,93,407,3,184
w197.jpg,1332.jpg,construction worker,4,163,276,588
w197.jpg,1332.jpg,construction worker,180,406,432,612
w197.jpg,1332.jpg,construction worker,24,407,273,392
w198.jpg,1333.jpg,construction worker,156,370,165,389
w198.jpg,1333.jpg,construction worker,108,345,259,388
w198.jpg,1333.jpg,construction worker,142,244,252,390
w2.jpg,1334.jpg,construction worker,238,452,70,253
w20.jpg,1335.jpg,construction worker,90,171,25,223
w20.jpg,1335.jpg,construction worker,334,425,59,248
w20.jpg,1335.jpg,construction worker,448,538,32,248
w200.jpg,1336.jpg,construction worker,4,420,14,293
w202.jpg,1337.jpg,construction worker,63,407,34,245
w205.jpg,1338.jpg,construction worker,318,510,3,253
w205.jpg,1338.jpg,construction worker,171,237,149,249
w207.jpg,1339.jpg,construction worker,276,353,125,337
w207.jpg,1339.jpg,construction worker,243,359,174,333
w207.jpg,1339.jpg,construction worker,476,554,141,258
w207.jpg,1339.jpg,construction worker,484,565,119,299
w207.jpg,1339.jpg,construction worker,443,498,162,256
w207.jpg,1339.jpg,construction worker,218,337,27,118
w208.jpg,1340.jpg,construction worker,228,369,124,408
w208.jpg,1340.jpg,construction worker,240,347,177,369
w208.jpg,1340.jpg,construction worker,257,343,223,371
w209.jpg,1341.jpg,construction worker,104,227,97,232
w209.jpg,1341.jpg,construction worker,78,243,96,254
w209.jpg,1341.jpg,construction worker,112,240,17,275
w209.jpg,1341.jpg,construction worker,68,249,23,268
w209.jpg,1341.jpg,construction worker,247,370,45,352
w209.jpg,1341.jpg,construction worker,263,346,84,260
w209.jpg,1341.jpg,construction worker,418,527,43,258
w209.jpg,1341.jpg,construction worker,55,513,84,258
w21.jpg,1342.jpg,construction worker,1,204,143,580
w21.jpg,1342.jpg,construction worker,226,402,156,333
w21.jpg,1342.jpg,construction worker,19,52,113,180
w21.jpg,1342.jpg,construction worker,78,185,116,166
w210.jpg,1343.jpg,construction worker,79,156,37,107
w210.jpg,1343.jpg,construction worker,122,239,225,348
w210.jpg,1343.jpg,construction worker,148,223,243,299
w210.jpg,1343.jpg,construction worker,345,430,194,248
w211.jpg,1344.jpg,construction worker,135,326,92,368
w211.jpg,1344.jpg,construction worker,293,493,87,244
w213.jpg,1345.jpg,construction worker,113,606,75,255
w213.jpg,1345.jpg,construction worker,137,247,72,236
w213.jpg,1345.jpg,construction worker,240,365,69,255
w213.jpg,1345.jpg,construction worker,364,472,71,242
w213.jpg,1345.jpg,construction worker,449,603,96,247
w217.jpg,1346.jpg,construction worker,35,84,273,386
w217.jpg,1346.jpg,construction worker,81,157,269,408
w217.jpg,1346.jpg,construction worker,44,143,299,356
w217.jpg,1346.jpg,construction worker,440,503,293,358
w217.jpg,1346.jpg,construction worker,375,436,183,245
w217.jpg,1346.jpg,construction worker,267,317,97,147
w217.jpg,1346.jpg,construction worker,427,493,224,257
w218.jpg,1347.jpg,construction worker,217,371,95,361
w218.jpg,1347.jpg,construction worker,198,477,173,255
w218.jpg,1347.jpg,construction worker,182,371,214,377
w218.jpg,1347.jpg,construction worker,123,410,72,144
w219.jpg,1348.jpg,construction worker,91,170,177,336
w219.jpg,1348.jpg,construction worker,44,121,271,356
w219.jpg,1348.jpg,construction worker,161,226,223,340
w219.jpg,1348.jpg,construction worker,90,152,204,311
w219.jpg,1348.jpg,construction worker,508,559,200,301
w22.jpg,1349.jpg,construction worker,38,378,60,612
w22.jpg,1349.jpg,construction worker,50,372,52,392
w223.jpg,1350.jpg,construction worker,62,175,37,193
w223.jpg,1350.jpg,construction worker,65,165,66,161
w223.jpg,1350.jpg,construction worker,309,433,85,236
w223.jpg,1350.jpg,construction worker,303,430,120,217
w224.jpg,1351.jpg,construction worker,21,147,60,246
w224.jpg,1351.jpg,construction worker,236,344,93,288
w224.jpg,1351.jpg,construction worker,518,585,46,262
w224.jpg,1351.jpg,construction worker,466,542,2,126
w224.jpg,1351.jpg,construction worker,62,143,99,175
w224.jpg,1351.jpg,construction worker,449,567,113,182
w225.jpg,1352.jpg,construction worker,351,582,6,218
w229.jpg,1353.jpg,construction worker,97,199,116,348
w229.jpg,1353.jpg,construction worker,100,184,158,289
w229.jpg,1353.jpg,construction worker,283,373,117,340
w229.jpg,1353.jpg,construction worker,283,352,142,244
w229.jpg,1353.jpg,construction worker,42,363,78,284
w23.jpg,1354.jpg,construction worker,95,246,41,269
w23.jpg,1354.jpg,construction worker,279,412,127,257
w23.jpg,1354.jpg,construction worker,427,609,40,252
w24.jpg,1355.jpg,construction worker,165,355,2,395
w25.jpg,1356.jpg,construction worker,71,206,34,279
w25.jpg,1356.jpg,construction worker,417,528,91,255
w26.jpg,1357.jpg,construction worker,7,491,1,392
w27.jpg,1358.jpg,construction worker,3,310,6,393
w28.jpg,1359.jpg,construction worker,230,612,17,251
w29.jpg,1360.jpg,construction worker,352,511,72,406
w29.jpg,1360.jpg,construction worker,346,535,65,257
w29.jpg,1360.jpg,construction worker,264,364,108,347
w3.jpg,1361.jpg,construction worker,87,312,41,390
w30.jpg,1362.jpg,construction worker,53,342,52,388
w30.jpg,1362.jpg,construction worker,361,496,44,208
w31.jpg,1363.jpg,construction worker,39,344,28,401
w31.jpg,1363.jpg,construction worker,358,612,6,408
w31.jpg,1363.jpg,construction worker,359,608,20,254
w32.jpg,1364.jpg,construction worker,367,551,7,256
w33.jpg,1365.jpg,construction worker,56,153,12,191
w33.jpg,1365.jpg,construction worker,32,275,69,398
w33.jpg,1365.jpg,construction worker,266,400,59,259
w33.jpg,1365.jpg,construction worker,362,437,103,196
w33.jpg,1365.jpg,construction worker,489,545,69,171
w33.jpg,1365.jpg,construction worker,446,490,97,164
w33.jpg,1365.jpg,construction worker,569,609,89,171
w34.jpg,1366.jpg,construction worker,472,603,13,354
w34.jpg,1366.jpg,construction worker,418,589,10,205
w34.jpg,1366.jpg,construction worker,276,369,97,290
w35.jpg,1367.jpg,construction worker,41,165,287,562
w35.jpg,1367.jpg,construction worker,174,336,266,390
w36.jpg,1368.jpg,construction worker,181,271,199,405
w36.jpg,1368.jpg,construction worker,179,278,242,408
w37.jpg,1369.jpg,construction worker,4,286,49,408
w38.jpg,1370.jpg,construction worker,38,128,185,408
w38.jpg,1370.jpg,construction worker,2,151,163,408
w38.jpg,1370.jpg,construction worker,178,217,226,356
w38.jpg,1370.jpg,construction worker,412,602,71,258
w39.jpg,1371.jpg,construction worker,218,496,27,257
w39.jpg,1371.jpg,construction worker,167,232,271,384
w4.jpg,1372.jpg,construction worker,66,378,16,388
w40.jpg,1373.jpg,construction worker,415,587,140,258
w42.jpg,1374.jpg,construction worker,15,237,81,391
w42.jpg,1374.jpg,construction worker,171,210,245,338
w43.jpg,1375.jpg,construction worker,132,362,1,212
w43.jpg,1375.jpg,construction worker,353,612,94,257
w43.jpg,1375.jpg,construction worker,325,610,108,408
w44.jpg,1376.jpg,construction worker,133,502,2,212
w45.jpg,1377.jpg,construction worker,48,282,4,373
w45.jpg,1377.jpg,construction worker,1,53,160,340
w45.jpg,1377.jpg,construction worker,186,248,235,336
w45.jpg,1377.jpg,construction worker,423,612,34,246
w46.jpg,1378.jpg,construction worker,432,612,130,260
w47.jpg,1379.jpg,construction worker,23,111,122,318
w48.jpg,1380.jpg,construction worker,371,605,18,254
w49.jpg,1381.jpg,construction worker,137,240,65,259
w49.jpg,1381.jpg,construction worker,213,338,130,362
w49.jpg,1381.jpg,construction worker,295,371,62,294
w49.jpg,1381.jpg,construction worker,279,524,59,255
w5.jpg,1382.jpg,construction worker,180,378,92,298
w50.jpg,1383.jpg,construction worker,11,366,11,335
w50.jpg,1383.jpg,construction worker,348,585,29,254
w51.jpg,1384.jpg,construction worker,25,164,185,351
w51.jpg,1384.jpg,construction worker,19,240,150,391
w51.jpg,1384.jpg,construction worker,230,331,174,368
w51.jpg,1384.jpg,construction worker,286,373,137,394
w51.jpg,1384.jpg,construction worker,247,488,129,250
w53.jpg,1385.jpg,construction worker,248,612,75,436
w54.jpg,1386.jpg,construction worker,170,331,65,382
w55.jpg,1387.jpg,construction worker,389,565,73,257
w56.jpg,1388.jpg,construction worker,99,301,3,349
w57.jpg,1389.jpg,construction worker,54,254,43,455
w57.jpg,1389.jpg,construction worker,1,71,1,163
w57.jpg,1389.jpg,construction worker,488,612,4,454
w58.jpg,1390.jpg,construction worker,167,342,70,388
w59.jpg,1391.jpg,construction worker,417,566,1,131
w6.jpg,1392.jpg,construction worker,340,543,4,369
w6.jpg,1392.jpg,construction worker,374,537,26,247
w60.jpg,1393.jpg,construction worker,303,458,158,256
w61.jpg,1394.jpg,construction worker,73,297,102,260
w61.jpg,1394.jpg,construction worker,408,503,109,242
w61.jpg,1394.jpg,construction worker,488,612,94,265
w61.jpg,1394.jpg,construction worker,92,419,12,239
w63.jpg,1395.jpg,construction worker,220,369,2,380
w63.jpg,1395.jpg,construction worker,389,445,201,257
w63.jpg,1395.jpg,construction worker,197,395,55,246
w65.jpg,1396.jpg,construction worker,75,331,10,359
w65.jpg,1396.jpg,construction worker,51,345,154,359
w66.jpg,1397.jpg,construction worker,200,586,52,266
w66.jpg,1397.jpg,construction worker,2,252,125,409
w67.jpg,1398.jpg,construction worker,91,294,120,301
w68.jpg,1399.jpg,construction worker,19,104,34,152
w68.jpg,1399.jpg,construction worker,84,197,22,384
